recipe_id,n_interactions,n_rated,mean_rating,median_rating,share_rated,bayes_mean,name,positives,wilson_lb,logw_mean,wilson_norm,logw_norm,score_combo_50_50,score_combo_70_30
3470,322,308,4.597402597402597,5.0,0.9565217391304348,4.59842649550774,crock pot chicken  gravy and stuffing,281,0.8754609809882137,26.35847807820522,0.8520950992217156,0.6679882208771035,0.7600416600494095,0.7968630357183318
3517,27,27,4.592592592592593,5.0,1.0,4.603359159185083,madwizard s pumpkin cookies,24,0.7194181745602704,15.30345775043427,0.6366882580639607,0.23927056531176585,0.43797941168786325,0.5174629502383021
3559,26,26,4.769230769230769,5.0,1.0,4.751854615932989,pumpkin bundt cake ii,24,0.7585805251948495,15.718606591712954,0.6907493098715782,0.255370186358736,0.4730597481151571,0.5601355728177255
3579,54,53,4.867924528301887,5.0,0.9814814814814815,4.850129191274528,mom s apple crisp,51,0.8724547684904087,19.41807328327515,0.8479452203979188,0.3988368322647951,0.6233910263313569,0.7132127039579816
3595,131,126,4.746031746031746,5.0,0.9618320610687023,4.742805290793303,better than sex cake iii,116,0.8600577420320875,22.990665696049504,0.8308319399445245,0.5373832481087868,0.6841075940266557,0.7427973323938031
3603,161,159,4.861635220125786,5.0,0.9875776397515528,4.855533494475138,hooters buffalo wings,156,0.9460004492041624,24.67364376840093,0.9494702001518687,0.6026497417156652,0.776059970933767,0.8454240626210076
3713,28,27,4.62962962962963,5.0,0.9642857142857143,4.634609159185083,hot mulled apple cider,27,0.8754409628553642,15.42687273229261,0.8520674655046496,0.2440566425974885,0.548062054051069,0.6696642186325013
3741,39,37,4.945945945945946,5.0,0.9487179487179487,4.91208316890292,whole berry cranberry sauce,37,0.9059390425448562,17.991304519727798,0.894168060576455,0.34350622759776506,0.6188371440871101,0.728969510682848
3745,104,101,4.7227722772277225,5.0,0.9711538461538461,4.719882010320025,blueberry oatmeal muffins,101,0.9633580563440465,21.842693385510863,0.9734312362909252,0.4928644699395851,0.7331478531152551,0.8292612063855231
3748,22,22,4.7727272727272725,5.0,1.0,4.752129373848987,a to z bread,21,0.7820151050048196,14.964858757843668,0.7230992074816036,0.226139574867943,0.4746193911747733,0.5740113176975054
3782,34,33,4.393939393939394,5.0,0.9705882352941176,4.429144555103228,chocolate sour cream cake   chocolate peanut butter frosting,28,0.6907978686153953,15.49461442634374,0.5971798062635831,0.24668368980288066,0.4219317480332319,0.4920309713253724
3794,26,26,4.846153846153846,5.0,1.0,4.816370744965247,ww peach angel food cake,25,0.8110682300804161,15.972132504482516,0.7632051376526638,0.2652020122373904,0.5142035749450271,0.6138042000280818
3805,32,30,4.566666666666666,5.0,0.9375,4.58021408839779,apple filled acorn squash,28,0.7867618227892791,15.681874900482168,0.7296517394901194,0.253945718191106,0.4917987288406127,0.5869399331004154
3857,24,24,4.583333333333333,5.0,1.0,4.596810106686989,biscuits for biscuits and gravy,21,0.6899571185214244,14.753180863979251,0.5960192060020838,0.21793063018019865,0.4069749180911412,0.4825926332555182
3877,41,40,4.825,5.0,0.975609756097561,4.806833179864948,fabulous zucchini bread,37,0.8013546984090248,17.917985221848287,0.7497962454280397,0.3406628789143042,0.5452295621711719,0.627056235473919
3900,29,27,4.407407407407407,5.0,0.9310344827586207,4.447109159185083,5 cup ambrosia salad,24,0.7194181745602704,14.686382841142565,0.6366882580639607,0.21534017888315268,0.4260142184735567,0.5102838343097182
